country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Least developed countries: UN classification,LDC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.11128386,11.9631359,12.95361856,14.82728798,17.5176965,19.68386572,23.14715837,27.35962316,31.95572991,32.71645407,33.72469921,38.16938886,38.72156239,42.45751631,44.40504371,44.25732088,42.62082193,42.96313762,42.11120157,42.52096367,43.76539895,,
Low income,LIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38367685,11.62518883,12.44912649,14.3195839,17.302356,19.82196984,23.64772401,28.23005315,31.68678431,32.41510474,34.91741291,38.78732314,37.41444011,41.07226816,42.6924102,42.63916531,39.9756189,37.94974512,37.20709654,35.74364894,36.60412784,,
Liechtenstein,LIE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.71977615,41.30504227,42.74032593,42.19562149,50.65422821,56.92808914,64.823349,72.85934448,91.52586365,98.56365967,106.1439972,116.3432465,110.8334351,134.5905457,134.7480316,146.9503174,148.6165161,146.1681366,159.4646759,142.0511627,151.0559998,,
Lower middle income,LMC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.44287456,25.79449611,26.61755492,30.18261575,34.09747956,39.68761754,45.44627992,53.94015322,61.19582855,62.83323743,72.8828345,82.84003975,86.5354186,89.29106209,89.13988232,87.38145629,89.10274036,88.50060744,90.62287235,94.00208825,98.56483003,,
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.57127386,60.67392933,59.82929908,67.04233856,77.47005056,91.22091528,105.4010914,126.4119041,150.983946,155.0190488,177.86162,206.7180662,219.762967,235.9376845,241.0653074,230.1130921,226.868943,247.1981841,258.2362863,267.0766647,274.3111795,,
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77390099,28.24092102,23.89210892,31.89407539,40.89277649,41.15412903,48.88100433,65.32460022,68.39270782,80.08053589,95.65953827,122.8764114,114.6491623,112.7722702,109.9187546,100.8291016,85.99642944,108.0433655,122.0283814,120.5479584,107.0990677,,
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.43033057,89.24027207,94.8874623,105.9144813,124.3904926,149.1510704,176.4998379,217.6279327,275.1098917,286.5669294,326.7869533,387.2605295,415.613851,455.5662033,477.2152177,449.3525777,452.0778736,508.0509036,553.1696718,578.7520106,602.4998818,,
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1761322,218.8180237,254.3668823,338.8630676,366.9596863,438.9326782,536.0573731,704.2931519,936.5093384,864.7363892,805.2244873,925.4716187,896.9370728,958.9271851,1021.232971,920.1997681,988.5279541,1083.303345,1249.031006,1369.979492,1522.168457,1839.901855,
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.199951,3109.201416,3600.867432,4607.402832,5610.353516,5818.145996,6070.73584,6671.265137,7578.749512,7670.59375,7459.835449,7174.739258,6029.475098,6356.644531,6547.034668,5421.932129,5475.139648,5713.118652,6227.083984,6221.73877,6757,7314.370605,
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5707245,205.0204773,237.295166,280.5087891,393.2980652,440.8097534,552.3015747,775.1915283,913.5214844,744.6616211,689.0772095,764.5917358,745.5174561,807.1300049,856.7665405,775.8643189,874.7977295,932.5015869,1101.492554,1183.115112,1313.354126,,
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.38904953,56.32826996,63.35457993,77.51076508,90.9294281,96.96191406,110.0026016,131.6695862,153.1000519,165.4444428,168.3771057,179.0485382,172.0593872,179.734848,188.4002075,162.5098114,161.8278351,166.4662323,175.2760315,177.2479401,187.404007,,
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.280273,1432.302856,1581.050903,2272.124023,2671.226074,2767.586914,2891.119873,3297.312012,3911.386719,3830.546143,3766.978271,3902.893066,3698.645508,3977.169189,4080.179932,3453.875488,2839.88916,2851.966797,3101.354248,3055.439209,3085.443604,,
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37988663,25.3985939,33.9242363,38.43836975,64.60713959,79.33213043,100.1081619,135.4436646,185.5611572,208.5300446,198.2889404,214.9824677,223.6189575,231.6622925,230.7698212,186.4364319,171.1847687,243.9454041,276.4714356,284.306366,306.6489258,,
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.75929451,15.48298645,15.45664787,17.06833839,14.58276272,16.22141075,16.77824783,19.2281971,21.46830177,20.11426163,21.36556816,22.94236755,19.27203178,19.69270515,22.90053368,22.65544319,24.4247551,24.39103127,21.88955688,19.35046577,17.94573784,,
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.4788666,229.3557587,248.9113617,239.9458466,303.8653565,334.4948425,403.2368164,477.2918091,773.5053711,678.1791382,607.5540772,587.003479,645.9107666,670.5512085,702.0946045,823.1914673,993.4720459,932.7640991,804.873169,851.5093994,825.5690308,,
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.1289989,150.7230685,149.3857412,145.8728104,160.7184985,179.6479593,200.9251616,234.7572129,279.3183362,304.4367202,331.0382704,378.9589504,399.7207792,418.4434914,439.3537335,419.2939453,453.1937761,472.7407074,492.9152086,428.5323938,470.573956,,
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.801239,366.9807434,388.0279541,414.0400085,448.0602112,485.6738892,516.0639648,560.4942627,576.7153931,496.81427,539.2655029,570.7304688,587.8284302,631.2133789,615.1031494,558.1651001,492.8740234,514.8897095,530.6478882,552.7042236,538.574585,,
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.7370911,332.2007752,311.0274353,306.8759155,381.622345,509.7106628,532.6616211,445.5842896,429.4437256,406.9477234,417.3013611,424.9150696,452.0671387,485.2216797,476.7737427,571.2527466,654.5699463,646.2920532,736.7741699,782.2356567,731.0975952,,
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.97209357,64.23853822,63.51178295,71.21607824,82.36388441,97.13402462,112.3182332,134.8907034,161.4729216,166.010132,191.1088252,222.6875421,237.4083738,254.3701566,260.2005283,248.5410186,244.7094379,267.8873965,280.5716914,290.712974,299.0721801,,
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2221222,151.3775482,173.6958313,215.35849,231.8697052,231.0444946,243.5523834,263.0622559,311.2972412,293.7199707,301.8667297,326.0780029,307.0447693,345.8537903,339.3841858,302.7460632,322.9204102,344.9233093,387.4651794,421.38974,452.9664002,,
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.40369606,13.53201008,16.34097862,19.29074669,22.31697845,24.62490082,27.65664291,30.4286499,34.10210419,35.57485199,32.20457458,32.52763748,28.26860619,30.87219429,36.67969894,29.7465477,28.3053112,29.23488998,31.96352005,32.61206436,35.45159149,,
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.1015015,685.9840088,830.6463013,1074.09314,1223.857422,1379.686401,1474.484497,1596.123169,1751.165039,1677.362305,1733.668823,1960.061157,1898.60144,2121.082275,2456.434814,2243.467041,2321.15332,2551.716064,2753.510986,2943.631348,3135.405311,,
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44784451,4.6025033,7.04405165,6.53878021,6.97521496,7.60666847,8.42073154,9.84823227,14.60595131,18.56753159,20.08252716,27.19900322,36.97321701,37.39878464,53.86577988,63.13535309,59.22293091,59.07003021,60.37779236,61.15328217,72.11206124,,
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.01920999,83.72809145,84.85087743,81.814726,93.99259279,105.429161,118.1728387,143.5818067,176.1078848,196.5808308,218.5413824,247.7227019,256.1775683,246.3354411,246.2322283,233.4126857,252.8261467,255.6590899,263.3488393,266.9662776,295.8592812,,
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.4699097,535.5759888,596.4760132,578.7254639,576.8413696,596.2756348,611.5344238,727.2581177,732.3495483,866.168335,,
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.41833878,25.91971779,29.04701042,26.00562286,32.62977219,37.02750015,49.59525681,66.23542023,97.28814697,76.66015625,99.48032379,136.0482483,169.8409576,180.8419952,177.3183441,165.8491516,157.3630219,146.2377319,158.2506104,182.8653565,199.8163147,,
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0651989,8.61407089,10.05523396,11.15465164,14.22916508,18.49229622,18.09505653,19.3034668,24.36356735,27.63427162,26.17583847,30.28253746,35.03115845,41.1762886,43.0835228,39.91206741,31.38208961,36.26086807,40.8117218,40.41281128,34.28385544,,
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3067379,22.58142662,25.20564651,28.68665123,30.64061928,33.17791367,34.37842178,39.64344025,48.52267838,44.13393021,43.3949852,47.4840889,49.02023697,55.34606934,59.37288666,57.40904617,48.89683914,54.19649887,59.15095139,60.2051506,59.04924774,,
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.9647522,116.4113083,132.3985138,157.6535187,184.6575165,192.0113678,203.0832825,229.0391083,312.6282654,301.4615173,357.0010986,385.7719116,387.2303772,440.102356,544.3952637,515.3724365,539.5122681,594.9829712,642.329834,671.8604736,560.4064331,,
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42061138,6.15482903,11.20026112,12.41096115,16.05879211,17.35433006,21.07909966,25.17160416,32.93985367,35.80546951,34.24146271,39.60087204,32.80560684,39.87822723,35.64550018,35.27587891,34.32816696,37.93450165,36.9756279,30.01859474,32.9824791,,
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9489365,114.839119,121.4125824,141.8682098,153.3985138,161.6295776,199.8557739,229.7582092,262.7799988,244.8389282,285.0263977,343.198761,371.7933044,382.191864,415.6535339,370.7195435,353.6402893,370.7184448,416.3200073,427.4628601,418.6626587,,
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4284.504582,4602.678897,4993.099949,5396.580775,5738.115099,6096.000409,6482.778859,6844.391113,7064.96017,7284.776088,7561.268755,7764.069646,8000.955802,8136.808053,8464.934425,8786.504808,9099.467761,9398.644031,9751.665956,10087.93302,11076.27635,,
Namibia,NAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0876617,182.1361389,173.2456665,254.3368683,347.0498352,375.9879456,407.5039063,465.0815735,413.3742981,386.2019653,522.1591187,569.1429443,557.5895996,495.1951294,466.1987915,495.6297913,430.2160645,475.5820313,472.9901428,431.8178101,379.5402832,,
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.95671749,9.59174156,10.75085354,12.44939899,13.95743465,18.53794861,19.78735733,20.83684349,24.71139526,24.40502357,23.33815765,24.68768311,22.56604767,24.43749619,24.89271736,25.72568893,22.42886543,28.69141388,30.08619118,31.21994209,35.00711823,,
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.65198708,18.48871803,18.06385422,39.0772438,44.1643486,53.92662048,65.72377777,69.15039063,80.09986115,68.00685883,75.58924866,83.10647583,91.06047821,100.817009,106.1196442,96.28328705,78.23602295,72.77431488,65.70272827,69.68148041,69.76184845,,
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.24892807,56.52495956,56.94697189,60.82196045,65.1476593,72.13689423,77.76139832,92.0919342,107.0682602,110.5292206,115.3239517,122.5347595,130.779007,137.0984192,152.6446991,161.2770081,167.3703613,177.1500092,168.4451294,161.9863434,161.1998138,,
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.181396,2175.730469,2544.813721,3244.356445,3689.464355,3823.480957,4080.219727,4696.141602,5382.445801,5282.743164,5191.693848,5562.121094,5284.649902,5532.726563,5601.885742,4676.562012,4753.674316,4934.575195,5330.660645,5340.612793,5846.154785,6531.009277,
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948.931641,3099.003418,3889.959473,4632.568359,5097.344238,5584.689453,5892.987305,6895.560547,7768.050293,7301.959961,7859.516113,8900.37207,8970.120117,9241.265625,9118.317383,7565.549805,7496.768555,7815.786621,8271.858398,8007.355469,7704.436035,9020.626953,
Nepal,NPL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33808231,10.26470375,10.46287632,11.0714016,12.93098927,14.16003799,13.70444107,17.18701744,18.93988228,20.979002,29.81904411,34.39584351,33.90107346,35.41080093,42.29528809,46.85505295,47.28274155,49.32766724,50.39901352,52.83312607,58.31042099,,
Nauru,NRU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.4360962,341.1864929,291.1162109,266.0600586,210.4930725,320.3678894,354.2486267,572.7260132,791.199707,563.1657715,614.1340942,659.4338989,859.048645,818.1156006,746.3569946,959.4884644,957.2859497,1092.876343,1175.686768,1158.770874,1143.741577,,
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054.912109,1054.328003,1250.928833,1611.790405,1983.187134,2296.607422,2305.146484,2706.799561,2851.119141,2713.814209,3233.778564,3656.730713,3856.173096,4014.974609,4192.743652,3600.956299,3739.401367,3903.68042,3957.861328,4081.59082,4201.629395,,
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.564867,2224.472855,2405.045548,2729.090603,3000.722989,3164.0208,3337.293132,3622.389084,3880.576469,3925.688636,4055.3255,4351.087272,4357.857491,4377.700433,4494.729126,4327.962305,4455.822843,4602.757865,4821.225991,4900.268629,5292.580065,,
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.9428406,252.546814,266.526001,282.2885742,298.4816284,319.7104492,335.8521118,391.7960815,462.2916565,507.6517639,558.3665772,540.3850708,562.9465942,590.3643799,725.4089966,765.7853394,713.2640381,703.9020996,639.3248901,728.2548218,844.6165772,,
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.2001897,217.6303987,240.6160969,304.0185782,353.383807,385.5721975,408.3679494,473.8867416,518.8306518,499.9974756,515.2810462,563.4619082,564.4205429,612.4693063,650.0315076,640.2647992,631.3826206,660.4597005,699.2003541,696.273926,699.348095,,
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.40822124,13.39869976,14.95687008,14.33882618,15.53970432,19.6673584,24.65777876,26.51110383,24.80974933,23.664251,24.20984124,25.67299627,26.28877595,28.99807867,33.04523914,35.01220293,37.59899724,43.41279855,41.40914105,37.22461343,38.17708569,,
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5256348,297.5767212,309.4125366,304.239563,345.2409058,323.750824,371.3395081,472.8953857,507.5638428,551.5872803,608.2467041,665.8464966,725.8637695,806.5855103,920.0765991,982.7939453,1057.406616,1127.688965,1228.073364,1318.037598,1214.548462,,
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.4623642,89.19979858,97.49507904,97.19953156,105.008255,123.0508881,135.8708801,158.1654358,190.8487701,208.3919373,240.2576141,262.9674072,307.3185425,320.3164978,331.7809143,310.266449,311.4351807,333.1157532,363.4248352,366.5649109,388.5455627,,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.78954315,28.22548485,27.35728264,32.28580856,34.21176147,46.60520935,54.85954285,65.36550903,76.89060974,78.84606934,90.95713043,97.86031342,111.6026077,121.7075424,108.7214508,115.9462814,120.1541596,121.8795624,126.3115768,142.2366486,164.7370758,193.7897186,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.8114624,625.2060547,658.4937134,698.8324585,827.0947876,871.5688477,931.168396,992.5022583,979.430481,1007.31189,1145.864746,1144.645752,1368.3125,1518.247314,1661.982544,1792.893188,2021.096436,1944.740845,1789.529541,2402.779541,2640.098877,,
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.93960762,18.29377747,20.66277122,22.10498047,25.87848282,27.65415382,30.21553993,33.38858795,34.91187286,36.77980042,39.60604477,52.84900284,70.75683594,77.2843399,89.70458221,45.50782776,54.36591339,55.63466263,59.28691864,60.31322479,63.92642593,,
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0044861,282.8210449,315.8314514,339.3352051,392.0033875,465.7001953,524.0974731,660.9246826,892.5968628,759.6057739,809.1994019,866.0946655,815.1418457,878.088501,911.2981567,803.9596558,813.4727783,909.578186,978.7356567,1014.038208,1025.984863,1183.047363,
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.73748283,17.60314676,18.34307197,25.63825934,30.77587591,34.93268151,41.51598655,48.15429812,56.85909967,53.28647893,54.95561467,61.18857629,62.72843208,69.34458333,70.67687431,64.58618094,58.35309405,59.07076626,57.55609769,58.78637971,57.24316009,,
Puerto Rico,PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.3421021,1015.549683,1139.402954,1443.37793,1723.744019,1814.354492,1857.645142,2112.528809,2391.981201,2346.541992,2259.303711,2255.969238,1980.018677,2030.630127,2059.926514,1790.534058,1875.242188,1998.064697,2216.306641,2221.730957,2341.640137,2720.291748,
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0227356,91.42378998,64.76425171,70.50261688,87.64266968,94.68041992,121.7975082,160.3656006,219.6679535,216.5890198,257.0585632,336.1187439,367.1484985,390.2868652,439.344696,392.2241821,384.4470215,405.5336609,421.0862732,415.888794,405.6254273,,
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.11368081,81.77760308,89.67989928,95.38023877,118.057766,140.0153741,138.5907215,145.8047816,148.06344,143.3457176,148.2415944,162.921248,173.2567191,179.1249481,187.5499827,179.1294617,183.094424,190.5243801,204.3989422,219.3090945,202.234006,,
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.381192,2565.693051,2781.662096,3165.965197,3483.851579,3673.318988,3877.958235,4206.254903,4503.036085,4581.557519,4734.111096,5093.55481,5111.381151,5132.879519,5287.706268,5117.66514,5288.324565,5468.864057,5743.295772,5849.090371,6347.603391,,
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.274231,597.9369507,667.0024414,1109.725708,1254.14209,1347.960571,1321.562744,1276.881836,1277.082397,1305.490356,1306.525513,1487.852173,1713.980347,2027.014404,2256.388672,2470.489014,2153.257568,2041.027954,2155.831299,2207.654297,2188.382813,,
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89345551,78.8175354,96.57698822,143.5455322,190.7950592,254.5296173,291.0040894,415.0679016,521.3156128,449.3769226,472.2075195,426.5997315,401.671051,495.2362366,503.3475342,442.240387,476.2450562,555.1130981,687.1541138,738.5581665,809.5888062,,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12621307,117.7825394,140.3933868,164.2662354,208.8014679,271.6427307,352.7108154,461.9842224,609.850769,516.4428101,567.0262451,684.2723389,758.9658814,809.1429443,739.5907593,499.1461792,465.4303284,579.9812622,609.3509522,653.999939,773.8782959,,
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1193943,7.92787647,7.34832239,17.29731369,20.29362106,25.10174942,27.24308205,33.58434677,40.0471344,44.08419418,48.02530289,51.65081787,57.216465,47.7094574,50.62351608,48.80509567,50.70415497,48.34190369,51.54394531,51.0831871,57.49529648,,
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.40459992,18.1313275,18.7107796,20.04011553,22.73166252,25.33789944,27.55929232,32.89509122,34.80357606,35.34508355,41.01658087,44.21834949,44.4989372,50.77715702,52.37275154,54.47477892,56.62168084,55.37063461,56.17903908,58.04461633,55.72859422,,
