country,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nauru,NRU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.3924675,91.4407959,92.00359344,92.28602219,91.63932037,91.98342896,92.08584213,92.97541046,92.16311646,93.50775146,92.39441681,92.27353668,90.99425507,90.99284363,91.39752579,92.71282196,92.29827881,92.13555908,92.74773788,93.05982971,91.47479248,92.63697052,,,
Oman,OMN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.64788055,,,,,,,,,,,88.322052,,,81.15395355,,,,90.16916656,99.14900208,
Other small states,OSS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.53754044,75.4832077,73.86248016,,,,,,75.43501282,,,,,,,,,
Panama,PAN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.56902313,79.02948761,,,,,,85.85237122,,,,,,,,,,,,,,
Peru,PER,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.6728363,88.31983948,95.52861786,92.13835907,95.66574097,93.52725983,93.92778015,90.56478119,90.74414063,89.79139709,83.7370224,80.81356049,79.07775879,79.55277252,75.55738831,77.39366913,79.52028656,77.82533264,81.77664185,81.92340851,83.17677307,85.19776917,86.55557251,81.91580963,
Philippines,PHL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.45329285,,92.28437805,90.27631378,96.73085785,97.38162231,96.71959686,96.55040741,,93.53957367,88.23142242,91.77625275,,,,,,,,,,,,,
Palau,PLW,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.68019867,90.3771286,92.94727325,93.29167938,94.11193848,94.05290222,93.42529297,93.11974335,90.50948334,91.95755768,92.16716766,92.41361237,90.69439697,91.11068726,92.25295258,,92.72506714,92.62841797,94.79734802,93.49336243,91.41780853,92.98815155,,,
Pre-demographic dividend,PRE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.85240936,91.42434311,,89.39962769,,,,,,,,,
Puerto Rico,PRI,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.40870667,95.37973785,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.30782318,93.07108307,94.5352478,94.22193909,95.02674103,96.71066284,96.79296875,96.40022278,96.10800171,96.47766876,96.46643066,93.75534058,96.20883179,97.24226379,89.54380035,96.42746735,97.18080902,95.24771881,,96.28701019,95.92218018,96.51197052,,,
Paraguay,PRY,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.86086273,92.90457916,,95.87699127,96.0002594,95.56517792,,,91.80123901,,,93.48336029,92.07037354,91.61329651,,,,93.82440186,,,,94.20191956,,
West Bank and Gaza,PSE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.32675171,,96.49624634,95.11431122,97.77387238,,,,,
Pacific island small states,PSS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.04676819,,92.00359344,91.44557571,90.80286789,91.98342896,91.53602219,92.32227325,91.4866333,93.33737946,92.39441681,91.57745361,91.33601379,92.19554901,91.33872986,93.65685272,92.93862152,92.77370453,92.74773788,93.09402847,92.48470306,92.7945137,,,
French Polynesia,PYF,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.12374115,,76.11313629,77.64382935,,85.1450882,,,
Romania,ROU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.9384079,,,91.42578125,89.75061798,91.92211914,94.05827332,93.53524017,82.27722931,79.7452774,78.9896698,86.24990845,89.23789978,91.23573303,92.11109924,,95.00360107,94.31717682,93.65467834,95.15019989,94.79180908,93.67218018,,,
Russian Federation,RUS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.87270355,91.7975235,90.36704254,92.78594971,94.06613159,91.70327759,92.44580841,,,,
Rwanda,RWA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52278137,79.70279694,58.23764038,,,,,,94.45458984,88.94213104,,83.87632751,84.41075897,92.4464035,90.12506104,,89.21211243,86.95731354,,,,,64.70874786,
South Asia,SAS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44088745,84.66244888,85.7194519,79.71897125,80.69690704,80.72923279,,,,,,,
Saudi Arabia,SAU,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.07592773,90.85240936,87.07592773,88.44911194,78.59075165,87.6476593,85.2678833,95.01339722,,,,,,
Singapore,SGP,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.24128723,90.79718781,92.30242157,89.60054016,91.79641724,,,,,,,,,
Solomon Islands,SLB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,97.83039093,97.6957016,99.89682007,97.47817993,98.81005096,99.06313324,99.4569931,99.48188019,,,,,,,77.22836304,
El Salvador,SLV,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.33000946,,87.53981781,90.08876038,,94.16039276,87.57659912,,89.5190506,,,89.75421143,91.35798645,,,93.77610016,92.9761734,91.95348358,93.30367279,94.09030914,,,
San Marino,SMR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,,,,,,99.8037262,99.30976105,99.46208191,99.44806671,,
Somalia,SOM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.27932739,,97.29425812,,97.43306732,,,,,96.82309723,94.89569855,96.80256653,96.76856232,,,
Sub-Saharan Africa (excluding high income),SSA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61788559,,,,,,,,,,,,
South Sudan,SSD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.74199677,83.46189117,100,100,,,,,,
Sub-Saharan Africa,SSF,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61788559,,,,,,,,,,,,
Small states,SST,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.80137634,95.24359894,93.82678223,94.07337189,93.26983643,94.58943939,94.36422729,94.19374084,95.85980988,95.28057861,94.3474884,87.81799316,90.01277161,92.3809967,92.82453156,92.84658813,84.96594238,94.74056244,94.5111618,94.02046204,93.84503937,,,
Slovenia,SVN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.37854004,90.48822021,90.02819824,89.69721222,91.73932648,88.8718338,90.05905151,91.33601379,91.42310333,91.45632172,87.99217224,87.40135956,91.82383728,87.24593353,93.12822723,91.6729126,92.95205688,,,
Sweden,SWE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,94.63938904,94.66203308,93.36643982,93.69380188,93.62390137,94.07666016,93.97963715,94.37927246,94.21822357,94.35057831,94.93353271,94.89144897,94.91355896,95.12352753,95.81482697,94.81725311,95.40247345,,,
Eswatini,SWZ,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.50092316,,,,,,,,
Sint Maarten (Dutch part),SXM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.29190826,91.12130737,,,86.49739838,,,,,89.99639893,99.14276123,81.98906708,92.55956268,96.05963898,94.77323151,,,,,,
Syrian Arab Republic,SYR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.47618866,72.75382996,60.13069916,68.21308899,70.84938049,,,83.19226837,,,,,,,,,,82.39507294,,,81.1621933,,,,
Chad,TCD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.67829895,79.19608307,78.09152985,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.50389099,89.16998672,87.0079155,92.26815033,92.74909592,94.32579041,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.61452103,92.11109924,91.74530792,92.00404739,92.78594971,93.65467834,93.49336243,94.33808899,92.98815155,,,
Togo,TGO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.79299927,,89.97530365,,,,,,,,,98.04257965,89.39109802,92.2216568,86.99108887,98.3050766,97.69502258,97.48253632,97.57878113,,,,,,
Thailand,THA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72231293,94.00016022,95.08770752,95.03530884,94.32579041,,,,,,,,
Tajikistan,TJK,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.03388214,,,,,,,,,,,,,,,,86.0194397,,,,,,,
Turkmenistan,TKM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.30683899,,,,,,,,97.49046326,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.8561554,,,,,,,,,,,,,,95.89556885,95.59147644,96.34745789,96.05876923,,,
Timor-Leste,TLS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.15110016,90.28749084,86.27377319,94.98738098,97.2021637,95.96048737,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.44088745,84.66244888,85.7194519,79.71897125,80.69690704,80.72923279,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.61788559,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.88948059,,
Tunisia,TUN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.18380737,85.51467896,86.39203644,88.39894867,,,,,,89.98989868,88.02487183,89.64923096,,,,,,,,,,,,
Turkiye,TUR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.19094849,84.454422,85.01080322,83.28119659,84.20475769,85.78117371,87.38674927,85.86540985,90.99829865,,,
Tuvalu,TUV,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.79846954,,,,,84.35996246,86.64264679,79.21240997,88.3138504,90.51586914,87.44497681,,,,,,,,
Ukraine,UKR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.07492828,,91.69268036,,,,,,,,,,,96.46806335,96.89511871,97.50614929,97.78266907,,91.5894165,92.29521179,93.38916779,93.50050354,95.32595825,,
Upper middle income,UMC,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.06613159,94.36782074,,94.36545944,,,
Uruguay,URY,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.04226685,95.25489044,,92.42223358,92.72200775,87.79129028,95.27754211,94.25675201,,,,,95.37280273,,95.79425049,95.87796783,96.17916107,95.89556885,96.81500244,96.34745789,96.34745789,96.18579865,,
United States,USA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.34603119,92.60430908,90.77033234,90.62403107,90.42475891,,,
Uzbekistan,UZB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,100,,
St. Vincent and the Grenadines,VCT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.00824738,,92.75244141,,,66.44753265,,100,,100,100,,,,,,,,,,,,
"Venezuela, RB",VEN,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.13694763,97.34033203,,97.10797882,,,,,,,,,,,,,
British Virgin Islands,VGB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.65499878,,,92.64251709,100,,92.93212128,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.45007324,74.69802856,76.88838959,79.70362854,78.10723877,,,,,,,,,
Vanuatu,VUT,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.06546783,79.10312653,82.38189697,52.77312851,,,,,,,98.75804901,98.31304932,,,,,,,,98.80638123,,99.68460846,99.40876007,,
World,WLD,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.22820282,,,,,,,,,
Samoa,WSM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2536087,,,,,,,,,,,,,,
South Africa,ZAF,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.87264252,,87.18749237,96.50003815,96.52555847,96.88900757,96.21833801,,,,,96.66721344,,94.65873718,95.04129028,95.05255127,95.81433868,96.02326965,96.47660828,
Zambia,ZMB,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3151474,,,,98.20519257,,,,,,,,,,,83.49806976,92.15315247,,,,,,
Zimbabwe,ZWE,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
